original_filename,standard_filename,UUID,metadata_url,metadata_steps,,
ecuador_2018_2022_cotopaxi_weekly_paho_source.csv,ecuador_2018_2022_cotopaxi_weekly_paho_source.csv,9e927db7-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_el_oro_weekly_paho_source.csv,ecuador_2018_2022_el_oro_weekly_paho_source.csv,9e927db8-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_esmeraldas_weekly_paho_source.csv,ecuador_2018_2022_esmeraldas_weekly_paho_source.csv,9e927dc0-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_galapagos_weekly_paho_source.csv,ecuador_2018_2022_galapagos_weekly_paho_source.csv,9e927dc1-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_guayas_weekly_paho_source.csv,ecuador_2018_2022_guayas_weekly_paho_source.csv,9e927dc2-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_imbabura_weekly_paho_source.csv,ecuador_2018_2022_imbabura_weekly_paho_source.csv,9e927dca-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_loja_weekly_paho_source.csv,ecuador_2018_2022_loja_weekly_paho_source.csv,9e927dcb-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_los_rios_weekly_paho_source.csv,ecuador_2018_2022_los_rios_weekly_paho_source.csv,9e927dcc-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_manabi_weekly_paho_source.csv,ecuador_2018_2022_manabi_weekly_paho_source.csv,9e927dcd-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_morona santiago_weekly_paho_source.csv,ecuador_2018_2022_morona_santiago_weekly_paho_source.csv,9e927dd4-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_napo_weekly_paho_source.csv,ecuador_2018_2022_napo_weekly_paho_source.csv,9e927dd5-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_orellana_weekly_paho_source.csv,ecuador_2018_2022_orellana_weekly_paho_source.csv,9e927dd6-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_pastaza_weekly_paho_source.csv,ecuador_2018_2022_pastaza_weekly_paho_source.csv,9e927dde-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_pichincha_weekly_paho_source.csv,ecuador_2018_2022_pichincha_weekly_paho_source.csv,9e927ddf-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_santa_elena_weekly_paho_source.csv,ecuador_2018_2022_santa_elena_weekly_paho_source.csv,9e927de0-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_santo_dominigo_de_los_tsachilas_weekly_paho_source.csv,ecuador_2018_2022_santo_domingo_de_los_tsachilas_weekly_paho_source.csv,9e927de1-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_sucumbios_weekly_paho_source.csv,ecuador_2018_2022_sucumbios_weekly_paho_source.csv,9e927de8-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_tungurahua_weekly_paho_source.csv,ecuador_2018_2022_tungurahua_weekly_paho_source.csv,9e927de9-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
ecuador_2018_2022_zamora_chinchipe_weekly_paho_source.csv,ecuador_2018_2022_zamora_chinchipe_weekly_paho_source.csv,9e927df2-c739-11ed-aa9a-1e00d12e8869,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, ecuador-dengue cases, cases and mortality by dengue button, provinces = select adm1 region name, year = ""relevant year by filename"", week = ""relevant week by filename"", move slider by week, hover on adm1 name and download option.",,
Ecuador_2012_adm1_weekly_moh_source_combined.pdf,Ecuador_2012_adm1_weekly_moh_source_combined.pdf,9e927df3-c739-11ed-aa9a-1e00d12e8869,https://www.salud.gob.ec/,Search bar> Boletín epidemiológico de Dengue>search through pages and click 'print' under each webpage.,,
Ecuador_2013_adm1_weekly_moh_source_combined.pdf,Ecuador_2013_adm1_weekly_moh_source_combined.pdf,9e927df4-c739-11ed-aa9a-1e00d12e8869,https://www.salud.gob.ec/,Search bar> Boletín epidemiológico de Dengue>search through pages and click 'print' under each webpage.,,
Guatemala_2007_20112_adm_1_annual_moh_combined,Guatemala_2007_20112_adm_1_annual_moh_combined,9e927dfe-c739-11ed-aa9a-1e00d12e8869,,http://epidemiologia.mspas.gob.gt/,Information>Vital statistics>Reports 1999-2020> download each file and search within,Information>Vital statistics>Indicators> download each file and search within
Jamaica_2018_19_adm1_weekly_moh_source.pdf,Jamaica_2018_19_adm1_weekly_moh_source.pdf,9e927e10-c739-11ed-aa9a-1e00d12e8869,,https://www.moh.gov.jm/data/vitals-a-quarterly-report-of-the-ministry-of-health-april-2022/,"Jamaica MoH>search bar = ""dengue vitals"", download pdf, digitize plots.",
Jamaica_2018_adm0_weekly_moh_source.pdf,Jamaica_2018_adm0_weekly_moh_source.pdf,9e927e11-c739-11ed-aa9a-1e00d12e8869,,https://www.moh.gov.jm/data/vitals-a-quarterly-report-of-the-ministry-of-health-april-2022/,"Jamaica MoH>search bar = ""dengue vitals"", download pdf, digitize plots.",
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW1_source.pdf,9e927e1a-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW2_source.pdf,9e927e1b-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW3_source.pdf,9e927e1c-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW4_source.pdf,9e927e24-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW5_source.pdf,9e927e25-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW6_source.pdf,9e927e26-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW7_source.pdf,9e927e2e-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW8_source.pdf,9e927e2f-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW9_source.pdf,9e927e30-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW10_source.pdf,9e927e38-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW11_source.pdf,9e927e39-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW12_source.pdf,9e927e3a-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW13_source.pdf,9e927e3b-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW14_source.pdf,9e927e42-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW15_source.pdf,9e927e43-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW16_source.pdf,9e927e4c-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW17_source.pdf,9e927e4d-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW18_source.pdf,9e927e4e-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW19_source.pdf,9e927e56-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW20_source.pdf,9e927e57-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW21_source.pdf,9e927e58-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW22_source.pdf,9e927e59-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW23_source.pdf,9e927e60-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW24_source.pdf,9e927e61-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW25_source.pdf,9e927e62-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW26_source.pdf,9e927e6a-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW27_source.pdf,9e927e6b-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW28_source.pdf,9e927e74-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW29_source.pdf,9e927e7e-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW30_source.pdf,9e927e7f-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW31_source.pdf,9e927e80-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW32_source.pdf,9e927e88-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW33_source.pdf,9e927e89-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW34_source.pdf,9e927e8a-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW35_source.pdf,9e927e8b-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW36_source.pdf,9e927e92-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW37_source.pdf,9e927e93-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW38_source.pdf,9e927e94-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW39_source.pdf,9e927e9c-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW40_source.pdf,9e927e9d-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW41_source.pdf,9e927e9e-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW42_source.pdf,9e927ea6-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW43_source.pdf,9e927ea7-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW44_source.pdf,9e927eb0-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW45_source.pdf,9e927eb1-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW46_source.pdf,9e927eb2-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW47_source.pdf,9e927eba-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW48_source.pdf,9e927ebb-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW49_source.pdf,9e927ebc-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW50_source.pdf,9e927ec4-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW51_source.pdf,9e927ec5-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW52_source.pdf,9e927ece-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2003_sem*EW number here*,Mexico_2003_adm1_weekly_moh_EW53_source.pdf,9e927ecf-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem1.pdf,Mexico_2004_adm1_weekly_moh_EW1_source.pdf,9e927ed0-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem2.pdf,Mexico_2004_adm1_weekly_moh_EW2_source.pdf,9e927ed1-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem3.pdf,Mexico_2004_adm1_weekly_moh_EW3_source.pdf,9e927ed2-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem4.pdf,Mexico_2004_adm1_weekly_moh_EW4_source.pdf,9e927ed8-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem5.pdf,Mexico_2004_adm1_weekly_moh_EW5_source.pdf,9e927ed9-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem6.pdf,Mexico_2004_adm1_weekly_moh_EW6_source.pdf,9e927eda-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem7.pdf,Mexico_2004_adm1_weekly_moh_EW7_source.pdf,9e927ee2-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem8.pdf,Mexico_2004_adm1_weekly_moh_EW8_source.pdf,9e927ee3-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem9.pdf,Mexico_2004_adm1_weekly_moh_EW9_source.pdf,9e927ee4-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem10.pdf,Mexico_2004_adm1_weekly_moh_EW10_source.pdf,9e927eec-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem11.pdf,Mexico_2004_adm1_weekly_moh_EW11_source.pdf,9e927eed-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem12.pdf,Mexico_2004_adm1_weekly_moh_EW12_source.pdf,9e927ef6-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem13.pdf,Mexico_2004_adm1_weekly_moh_EW13_source.pdf,9e927ef7-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem14.pdf,Mexico_2004_adm1_weekly_moh_EW14_source.pdf,9e927ef8-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem15.pdf,Mexico_2004_adm1_weekly_moh_EW15_source.pdf,9e927ef9-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem16.pdf,Mexico_2004_adm1_weekly_moh_EW16_source.pdf,9e927f00-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem17.pdf,Mexico_2004_adm1_weekly_moh_EW17_source.pdf,9e927f01-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem18.pdf,Mexico_2004_adm1_weekly_moh_EW18_source.pdf,9e927f02-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem19.pdf,Mexico_2004_adm1_weekly_moh_EW19_source.pdf,9e927f0a-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem20.pdf,Mexico_2004_adm1_weekly_moh_EW20_source.pdf,9e927f0b-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
2004_sem21.pdf,Mexico_2004_adm1_weekly_moh_EW21_source.pdf,9e927f0c-c739-11ed-aa9a-1e00d12e8869,https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents",,
